"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"314110 Matozinhos";1;-;-;2;-;-;-;-;-;-;-;-;3
"314140 Medina";-;-;1;-;-;1;-;-;1;1;3;4;11
"314170 Mesquita";-;-;-;-;-;-;-;-;-;-;-;2;2
"314180 Minas Novas";5;43;56;37;15;20;1;1;1;-;1;3;183
"314200 Mirabela";1;1;8;2;2;-;-;1;-;-;-;5;20
"314210 Miradouro";-;-;-;14;8;3;-;-;-;-;-;-;25
"314220 Miraí";38;84;202;90;14;1;1;-;-;1;-;-;431
"314225 Miravânia";-;-;-;-;8;-;-;-;1;-;-;-;9
"314230 Moeda";-;-;1;1;-;-;1;1;-;-;-;-;4
"314250 Monjolos";-;-;1;-;-;-;1;-;-;-;1;1;4
"314270 Montalvânia";1;-;-;1;3;-;2;5;2;-;-;11;25
"314280 Monte Alegre de Minas";-;5;6;1;3;1;2;1;3;4;2;11;39
"314290 Monte Azul";-;1;1;15;3;3;1;-;-;-;-;-;24
"314300 Monte Belo";-;-;-;5;6;4;3;1;1;-;-;1;21
"314310 Monte Carmelo";21;40;27;11;17;15;4;6;5;3;7;5;161
"314320 Monte Santo de Minas";-;-;1;3;-;-;-;-;-;1;-;1;6
"314340 Monte Sião";1;-;-;-;-;-;-;-;-;-;-;-;1
"314330 Montes Claros";1;1;8;8;3;1;1;3;-;1;1;4;32
"314350 Morada Nova de Minas";2;1;-;2;1;-;1;1;-;5;-;-;13
"314370 Morro do Pilar";-;2;-;-;-;-;-;-;-;-;-;-;2
"314390 Muriaé";4;10;30;34;28;33;8;12;5;4;3;3;174
"314400 Mutum";1;26;67;9;2;-;-;-;-;-;-;-;105
"314430 Nanuque";-;1;3;2;5;1;-;-;1;6;1;4;24
"314435 Naque";-;-;2;-;1;-;-;-;-;-;-;-;3
"314437 Natalândia";-;-;1;2;-;-;-;-;-;-;-;1;4
"314450 Nazareno";1;-;-;-;-;-;-;-;-;-;-;-;1
"314460 Nepomuceno";-;1;2;-;-;-;-;-;-;-;-;-;3
"314467 Nova Belém";-;2;-;-;-;-;-;-;-;-;-;-;2
"314470 Nova Era";-;1;2;-;-;-;-;-;-;-;-;-;3
"314480 Nova Lima";3;3;7;6;4;4;-;-;1;2;4;6;40
"314490 Nova Módica";2;-;-;-;1;-;-;-;-;-;-;-;3
"314500 Nova Ponte";2;-;-;-;1;-;-;-;-;-;-;-;3
"314505 Nova Porteirinha";-;-;1;-;-;3;-;-;-;-;-;1;5
"314520 Nova Serrana";6;11;58;42;19;35;2;3;4;4;4;7;195
"314530 Novo Cruzeiro";-;-;1;2;2;1;-;-;-;-;-;-;6
"314535 Novo Oriente de Minas";1;-;2;-;-;-;-;-;-;-;3;-;6
"314560 Oliveira";-;-;2;-;-;3;-;1;-;-;-;1;7
"314580 Onça de Pitangui";4;-;1;1;-;-;-;1;-;-;-;-;7
"314590 Ouro Branco";-;1;-;1;-;-;-;-;-;-;1;-;3
"314625 Padre Carvalho";1;1;-;-;-;-;-;-;-;-;1;-;3
"314630 Padre Paraíso";3;2;2;1;-;3;1;1;-;1;1;2;17
"314655 Pai Pedro";-;1;7;1;1;1;1;-;-;-;-;1;13
"314640 Paineiras";-;-;2;-;1;-;1;-;-;-;-;-;4
"314650 Pains";2;4;1;2;-;-;-;-;-;-;-;-;9
"314670 Palma";-;-;-;4;2;1;1;1;-;-;-;-;9
"314690 Papagaios";10;7;5;10;20;8;5;1;2;2;3;5;78
"314710 Pará de Minas";20;5;47;45;4;-;1;1;5;-;2;11;141
"314700 Paracatu";17;16;11;9;9;8;4;6;1;3;11;6;101
"314720 Paraguaçu";9;5;4;1;-;1;-;-;-;-;-;-;20
"314740 Paraopeba";1;7;15;12;3;2;-;-;-;1;3;2;46
"314770 Passa Tempo";-;-;-;-;1;-;-;-;-;-;-;-;1
"314780 Passa-Vinte";-;-;-;-;1;-;-;-;-;-;-;-;1
"314790 Passos";21;13;19;8;3;-;3;6;12;17;23;15;140
"314800 Patos de Minas";12;37;14;14;13;5;-;-;2;13;8;26;144
"314810 Patrocínio";2;10;9;6;-;1;-;-;-;3;1;3;35
"314840 Paulistas";1;-;-;-;-;-;-;-;-;-;-;-;1
"314850 Pavão";-;-;-;-;-;1;2;1;-;5;3;-;12
"314860 Peçanha";1;-;1;2;-;-;-;-;1;-;1;-;6
"314870 Pedra Azul";-;-;-;-;1;-;-;-;-;-;2;-;3
"314890 Pedra do Indaiá";-;-;1;-;-;1;-;-;-;-;-;-;2
"314920 Pedrinópolis";-;-;-;2;-;-;-;-;-;-;-;-;2
"314930 Pedro Leopoldo";1;3;3;2;-;-;-;1;2;-;-;2;14
"314960 Pequi";2;2;2;1;3;1;-;-;-;1;1;-;13
"314970 Perdigão";-;-;4;1;-;-;-;-;-;1;-;-;6
"314980 Perdizes";1;1;-;8;1;-;-;1;-;-;-;-;12
"314990 Perdões";-;-;-;1;-;-;-;-;-;-;-;-;1
"315000 Pescador";-;-;-;5;2;-;-;-;-;-;1;-;8
"315015 Piedade de Caratinga";-;-;-;-;-;-;-;-;-;-;1;-;1
"315050 Pimenta";-;1;-;-;-;1;1;-;-;-;2;-;5
"315053 Pingo-d'Água";-;-;-;-;2;-;-;-;-;1;-;-;3
"315060 Piracema";-;1;-;-;-;-;-;-;-;-;-;-;1
"315070 Pirajuba";4;-;-;-;1;-;-;-;-;-;-;-;5
"315090 Piranguçu";-;-;-;2;-;-;-;-;-;-;-;-;2
"315110 Pirapetinga";-;-;-;1;-;1;-;-;-;-;-;-;2
"315120 Pirapora";1;2;3;1;3;-;1;-;-;-;1;-;12
"315130 Piraúba";2;7;6;-;-;1;-;-;-;-;2;-;18
"315140 Pitangui";14;5;10;-;2;3;1;1;4;1;4;3;48
"315150 Piumhi";15;16;17;22;5;4;-;3;-;-;-;1;83
"315160 Planura";1;5;2;2;-;-;-;2;-;1;-;-;13
"315170 Poço Fundo";-;-;-;-;-;-;-;-;-;-;-;3;3
"315180 Poços de Caldas";-;2;1;1;-;-;-;1;-;-;-;-;5
"315190 Pocrane";-;-;-;-;-;-;-;-;-;-;-;2;2
"315200 Pompéu";-;-;-;-;-;-;-;-;-;-;2;-;2
"315210 Ponte Nova";-;1;15;18;21;15;4;1;2;1;3;11;92
"315213 Ponto Chique";-;1;16;1;-;-;-;-;-;-;1;-;19
"315217 Ponto dos Volantes";2;-;-;-;-;-;-;-;-;-;1;2;5
"315220 Porteirinha";7;7;16;17;15;-;2;-;-;1;1;4;70
"315240 Poté";-;1;2;2;1;-;-;-;-;-;2;2;10
"315250 Pouso Alegre";1;4;-;3;2;1;-;-;1;-;-;-;12
"315270 Prados";1;-;-;-;-;-;-;-;1;-;3;17;22
"315280 Prata";-;10;4;27;20;6;2;1;-;-;-;-;70
"315290 Pratápolis";-;-;-;-;-;-;-;-;-;-;-;1;1
"315310 Presidente Bernardes";-;-;-;-;-;-;-;-;-;-;-;1;1
"315320 Presidente Juscelino";1;-;-;-;-;-;-;-;-;-;-;5;6
"315340 Presidente Olegário";-;4;2;3;-;-;-;1;1;2;4;-;17
"315360 Prudente de Morais";-;1;5;2;3;1;-;1;-;-;-;-;13
"315370 Quartel Geral";2;-;-;3;-;-;-;-;-;-;-;-;5
"315390 Raposos";-;1;1;-;-;-;-;1;-;-;-;-;3
"315400 Raul Soares";1;-;2;3;1;-;-;-;-;-;-;-;7
"315410 Recreio";1;-;1;3;1;3;2;-;-;-;-;-;11
"315430 Resplendor";48;8;3;1;2;-;-;-;-;-;-;1;63
"315445 Riachinho";-;4;4;-;-;2;-;1;-;-;-;1;12
"315450 Riacho dos Machados";2;2;-;-;-;-;7;-;1;-;-;10;22
"315460 Ribeirão das Neves";14;8;29;20;5;4;8;4;9;20;1;-;122
"315470 Ribeirão Vermelho";1;-;4;-;-;-;-;-;-;-;-;-;5
"315480 Rio Acima";1;1;2;1;-;1;2;-;1;-;-;-;9
"315490 Rio Casca";4;-;-;-;-;-;-;-;-;-;-;-;4
"315510 Rio do Prado";-;-;1;-;-;1;-;-;-;-;-;-;2
"315500 Rio Doce";1;-;-;-;-;-;-;-;-;-;-;-;1
"315530 Rio Manso";1;6;2;1;1;2;-;-;-;-;-;-;13
"315540 Rio Novo";-;-;1;-;-;-;-;1;-;-;1;-;3
"315550 Rio Paranaíba";1;-;-;-;6;4;-;2;1;-;-;2;16
"315570 Rio Piracicaba";-;-;-;1;-;-;-;-;-;-;-;-;1
"315580 Rio Pomba";6;-;-;-;1;-;1;-;1;-;-;-;9
"315590 Rio Preto";-;-;-;-;-;1;-;-;-;-;1;-;2
"315600 Rio Vermelho";2;-;-;-;-;-;-;-;-;-;-;-;2
"315610 Ritápolis";-;-;-;-;3;1;-;-;-;-;-;-;4
"315630 Rodeiro";4;4;5;4;2;1;-;-;1;-;-;-;21
"315640 Romaria";-;4;3;8;10;5;1;-;-;-;-;-;31
"315660 Rubim";1;-;-;-;-;-;-;-;-;-;-;-;1
"315670 Sabará";10;10;17;9;1;5;2;2;9;8;-;10;83
"315680 Sabinópolis";-;1;-;-;-;-;1;-;2;-;-;-;4
"315690 Sacramento";2;2;-;1;-;-;-;-;1;-;-;3;9
"315700 Salinas";1;1;2;4;-;-;-;1;1;-;1;3;14
"315710 Salto da Divisa";-;-;-;-;-;-;-;-;-;-;-;1;1
"315720 Santa Bárbara";-;1;-;-;-;-;-;-;-;-;1;-;2
"315733 Santa Cruz de Minas";3;-;-;1;6;5;6;-;-;-;-;-;21
"315737 Santa Cruz de Salinas";-;-;-;-;1;-;-;-;-;-;-;-;1
"315740 Santa Cruz do Escalvado";-;-;-;-;-;1;-;-;-;-;-;-;1
"315750 Santa Efigênia de Minas";-;-;1;-;-;-;-;-;-;-;-;-;1
"315760 Santa Fé de Minas";15;-;1;-;-;-;-;-;-;-;-;-;16
"315770 Santa Juliana";4;4;9;19;8;7;1;2;3;-;-;-;57
"315780 Santa Luzia";46;3;41;99;11;6;8;1;-;4;6;5;230
"315820 Santa Maria do Suaçuí";41;9;11;15;31;27;13;2;-;1;12;40;202
"315950 Santa Rita do Itueto";1;-;-;-;-;-;-;-;-;-;-;-;1
"315960 Santa Rita do Sapucaí";-;1;-;-;-;-;-;-;-;-;-;-;1
"315980 Santa Vitória";23;148;193;96;51;6;2;-;-;2;-;5;526
"315830 Santana da Vargem";1;1;1;-;-;-;-;-;-;1;-;-;4
"315840 Santana de Cataguases";1;1;19;37;2;8;-;-;-;-;-;-;68
"315850 Santana de Pirapama";-;-;1;-;-;-;-;-;1;-;-;-;2
"315890 Santana do Manhuaçu";1;-;-;-;-;-;-;-;-;-;-;-;1
"315895 Santana do Paraíso";3;5;7;8;8;4;9;4;5;6;2;6;67
"315900 Santana do Riacho";1;-;-;-;-;-;-;-;-;-;-;-;1
"315990 Santo Antônio do Amparo";-;1;-;-;-;-;-;-;-;-;-;-;1
"316000 Santo Antônio do Aventureiro";-;-;1;2;-;-;-;-;-;-;-;-;3
"316010 Santo Antônio do Grama";-;-;-;1;-;-;-;-;-;-;-;-;1
"316020 Santo Antônio do Itambé";-;1;-;2;-;-;-;-;-;-;-;-;3
"316030 Santo Antônio do Jacinto";-;-;-;-;-;-;-;-;-;-;1;-;1
"316040 Santo Antônio do Monte";3;-;8;21;21;18;5;1;-;-;3;5;85
"316060 Santo Hipólito";1;2;-;-;-;-;-;-;-;-;-;-;3
"316110 São Francisco";-;-;-;1;-;2;-;-;-;-;-;-;3
"316140 São Francisco do Glória";1;-;-;-;-;-;-;-;-;-;-;-;1
"316150 São Geraldo";-;-;-;-;-;-;-;-;-;-;-;2;2
"316165 São Geraldo do Baixio";-;-;5;-;1;2;-;-;-;-;-;-;8
"316170 São Gonçalo do Abaeté";4;2;2;-;5;10;1;1;-;-;1;1;27
"316180 São Gonçalo do Pará";-;2;-;-;-;-;-;-;-;1;-;-;3
"316190 São Gonçalo do Rio Abaixo";2;1;-;1;24;23;1;-;-;-;-;-;52
"312550 São Gonçalo do Rio Preto";1;-;-;-;-;-;-;-;-;-;-;-;1
"316200 São Gonçalo do Sapucaí";1;1;-;1;-;-;-;-;-;-;-;-;3
"316210 São Gotardo";1;1;-;3;2;-;-;-;-;3;-;3;13
"316240 São João da Ponte";2;3;-;-;-;-;1;-;-;1;2;6;15
"316245 São João das Missões";-;-;1;1;-;1;-;-;-;-;-;-;3
"316250 São João del Rei";4;4;25;65;63;27;2;3;3;2;2;5;205
"316257 São João do Manteninha";-;1;2;4;2;-;-;-;-;-;-;-;9
"316290 São João Nepomuceno";2;4;2;2;-;3;-;1;1;-;-;-;15
"316292 São Joaquim de Bicas";2;1;4;1;-;-;-;-;-;-;-;-;8
"316294 São José da Barra";2;2;-;-;1;-;-;-;-;-;-;-;5
"316295 São José da Lapa";1;3;4;3;-;1;1;1;-;2;2;5;23
"316300 São José da Safira";3;9;5;-;-;-;-;-;-;-;-;-;17
"316310 São José da Varginha";2;-;3;-;-;-;-;-;-;-;-;-;5
"316340 São José do Goiabal";3;3;1;3;3;3;-;-;-;-;-;1;17
"316370 São Lourenço";-;-;1;-;-;-;-;-;-;-;-;-;1
"316390 São Pedro da União";2;-;-;-;-;-;-;-;-;-;-;-;2
"316410 São Pedro do Suaçuí";-;-;-;-;-;1;-;-;-;-;-;1;2
"316400 São Pedro dos Ferros";-;1;-;-;-;-;-;-;-;-;-;-;1
"316430 São Roque de Minas";-;-;-;1;-;-;-;-;1;-;-;-;2
"316450 São Sebastião do Maranhão";-;-;-;-;-;-;-;-;-;-;26;66;92
"316460 São Sebastião do Oeste";2;1;2;2;2;-;-;1;-;-;-;-;10
"316470 São Sebastião do Paraíso";13;9;11;8;4;4;2;1;1;-;10;10;73
"316500 São Tiago";1;-;-;-;-;1;-;-;-;-;-;-;2
"316510 São Tomás de Aquino";-;-;-;-;-;-;-;-;-;-;1;1;2
"316530 São Vicente de Minas";-;-;1;-;-;-;-;-;-;-;-;-;1
"316553 Sarzedo";1;3;5;-;-;1;-;1;-;1;-;3;15
"316556 Sem-Peixe";-;1;-;-;-;-;-;-;-;-;-;-;1
"316560 Senador Cortes";-;-;-;1;-;-;-;-;-;-;-;-;1
"316590 Senador Modestino Gonçalves";-;-;1;1;-;-;-;-;-;-;-;-;2
"316640 Seritinga";-;-;-;-;-;-;-;-;-;-;1;-;1
"316680 Serra do Salitre";4;-;3;-;2;3;1;-;-;-;-;2;15
"316670 Serra dos Aimorés";1;-;-;1;1;-;-;-;-;-;-;-;3
"316690 Serrania";-;2;4;1;-;-;-;-;-;-;-;-;7
"316695 Serranópolis de Minas";-;-;-;-;1;-;-;-;-;-;-;-;1
"316710 Serro";-;1;2;4;-;-;2;-;-;-;-;1;10
"316720 Sete Lagoas";6;5;7;5;3;2;-;-;-;1;7;4;40
"316555 Setubinha";-;-;1;2;-;-;-;-;-;-;-;-;3
"316760 Simonésia";-;1;-;-;-;-;-;-;-;-;-;-;1
"316770 Sobrália";-;1;3;-;-;-;-;-;-;-;-;-;4
"316790 Tabuleiro";-;-;-;-;-;-;-;-;1;-;-;-;1
"316800 Taiobeiras";-;1;6;1;2;-;-;-;-;-;-;8;18
"316860 Teófilo Otoni";4;7;7;7;3;5;3;3;-;1;-;-;40
"316870 Timóteo";44;63;68;28;30;28;8;9;21;24;32;47;402
"316880 Tiradentes";-;-;-;-;1;-;-;-;-;-;-;-;1
"316890 Tiros";1;-;2;1;-;-;-;-;-;-;-;-;4
"316900 Tocantins";5;12;25;5;9;2;4;2;9;8;8;16;105
"316920 Tombos";-;1;-;-;-;-;-;-;-;-;-;-;1
"316930 Três Corações";-;1;12;48;8;1;1;-;-;-;-;1;72
"316935 Três Marias";18;5;11;8;1;1;-;-;-;-;3;5;52
"316940 Três Pontas";1;1;4;2;-;1;-;-;-;-;-;3;12
"316950 Tumiritinga";-;-;-;3;1;-;-;-;-;-;-;-;4
"316960 Tupaciguara";-;-;1;-;-;-;-;2;-;-;-;5;8
"316970 Turmalina";7;15;40;69;48;18;8;5;-;5;1;6;222
"316990 Ubá";28;22;38;28;20;17;3;-;1;3;10;6;176
"317000 Ubaí";-;-;4;2;-;-;-;-;-;-;-;-;6
"317005 Ubaporanga";-;-;-;1;-;-;-;-;-;-;-;1;2
"317010 Uberaba";64;66;35;16;13;11;16;18;6;7;102;101;455
"317020 Uberlândia";74;66;88;89;54;52;52;46;45;38;35;65;704
"317040 Unaí";60;72;137;116;91;118;52;56;28;16;36;71;853
"317043 União de Minas";-;-;4;11;10;4;1;-;-;-;-;1;31
"317047 Uruana de Minas";2;1;7;4;3;-;-;-;-;-;-;-;17
"317050 Urucânia";-;-;-;-;-;-;-;-;2;-;-;1;3
"317052 Urucuia";1;-;-;1;-;-;-;-;-;-;-;-;2
"317057 Vargem Alegre";-;-;2;-;-;-;-;-;-;-;-;-;2
"317070 Varginha";1;1;3;1;3;1;1;-;-;-;-;2;13
"317075 Varjão de Minas";-;-;1;-;2;4;2;-;-;-;-;-;9
"317080 Várzea da Palma";9;4;11;1;7;-;-;2;-;-;1;3;38
"317090 Varzelândia";1;-;-;1;1;-;-;-;-;-;-;-;3
"317100 Vazante";4;9;1;2;2;2;1;-;-;-;-;1;22
"317103 Verdelândia";-;-;-;-;-;-;-;-;-;-;16;10;26
"317120 Vespasiano";-;-;-;-;-;-;-;1;-;-;-;-;1
"317130 Viçosa";-;-;2;1;1;-;-;-;-;-;-;-;4
"317160 Virgem da Lapa";2;-;-;-;-;1;-;-;-;-;3;11;17
"317180 Virginópolis";1;-;1;1;-;-;-;-;1;-;-;-;4
"317200 Visconde do Rio Branco";1;-;3;4;5;2;1;2;9;7;12;8;54
"317210 Volta Grande";-;-;-;-;-;-;-;1;-;-;-;-;1
"330010 Angra dos Reis";-;5;1;4;5;9;5;3;1;3;-;2;38
"330020 Araruama";2;4;4;-;1;1;2;1;-;-;-;-;15
"330022 Areal";-;-;1;-;-;-;-;-;-;-;-;-;1
"330023 Armação dos Búzios";1;1;5;18;19;6;3;3;2;3;-;-;61
"330025 Arraial do Cabo";1;2;-;-;-;3;3;-;-;-;-;1;10
"330030 Barra do Piraí";2;6;43;31;28;3;1;-;-;-;-;-;114
"330040 Barra Mansa";-;2;39;232;77;46;15;8;1;2;2;2;426
"330045 Belford Roxo";-;-;2;-;-;-;-;3;1;1;-;-;7
"330060 Bom Jesus do Itabapoana";-;-;6;2;-;1;1;-;-;-;1;-;11
"330070 Cabo Frio";-;5;6;5;7;9;6;3;7;1;2;5;56
"330080 Cachoeiras de Macacu";-;-;-;-;-;1;-;-;-;-;-;-;1
"330100 Campos dos Goytacazes";-;-;-;-;11;10;-;1;8;2;1;1;34
"330115 Cardoso Moreira";-;1;2;-;2;1;1;-;-;1;-;-;8
"330130 Casimiro de Abreu";-;-;3;-;-;-;-;-;2;-;-;-;5
"330140 Conceição de Macabu";-;-;-;-;-;-;-;-;-;-;2;-;2
"330170 Duque de Caxias";7;3;3;9;10;21;7;9;5;2;2;6;84
"330180 Engenheiro Paulo de Frontin";-;-;-;1;-;-;-;-;-;-;-;-;1
"330185 Guapimirim";-;-;-;-;-;-;-;-;-;-;-;1;1
"330187 Iguaba Grande";-;-;1;-;1;1;-;-;-;-;-;-;3
"330190 Itaboraí";4;2;6;5;1;1;2;3;-;3;3;6;36
"330200 Itaguaí";-;-;-;4;-;3;1;2;1;-;-;1;12
"330205 Italva";1;-;-;-;-;-;1;-;-;-;-;-;2
"330210 Itaocara";1;-;-;-;-;-;-;-;1;-;-;3;5
"330220 Itaperuna";3;8;5;6;7;-;10;11;8;6;5;5;74
"330225 Itatiaia";-;-;-;2;-;1;-;4;5;-;-;-;12
"330227 Japeri";-;-;1;-;2;1;1;1;1;-;-;-;7
"330240 Macaé";1;7;5;3;1;18;11;9;16;3;7;7;88
"330250 Magé";-;-;1;-;-;-;-;-;-;-;-;-;1
"330260 Mangaratiba";1;-;-;-;-;1;-;-;-;-;-;-;2
"330270 Maricá";1;3;1;1;-;5;-;2;-;2;1;-;16
"330285 Mesquita";1;-;-;1;-;-;-;-;-;-;-;-;2
"330290 Miguel Pereira";1;-;-;-;1;-;-;-;-;-;-;-;2
"330300 Miracema";1;1;-;2;3;-;-;-;-;-;-;-;7
"330310 Natividade";-;-;-;-;3;1;-;-;-;-;-;-;4
"330320 Nilópolis";-;-;-;-;1;3;-;1;-;1;2;-;8
"330330 Niterói";1;2;-;1;-;4;-;5;3;1;-;6;23
"330340 Nova Friburgo";-;-;1;1;1;-;-;-;-;-;-;1;4
"330350 Nova Iguaçu";1;-;3;5;5;8;3;-;-;-;-;-;25
"330360 Paracambi";1;-;-;-;-;1;2;4;-;1;3;2;14
"330380 Paraty";1;1;1;3;3;5;3;-;1;-;-;1;19
"330385 Paty do Alferes";-;-;-;-;-;-;-;-;-;1;1;-;2
"330390 Petrópolis";-;1;-;1;1;-;-;-;-;-;-;-;3
"330395 Pinheiral";-;11;3;1;4;2;-;-;-;-;-;-;21
"330400 Piraí";8;7;13;26;31;30;11;8;2;2;2;6;146
"330410 Porciúncula";-;-;-;-;4;-;-;-;-;1;-;1;6
"330411 Porto Real";-;1;3;9;15;7;1;1;-;-;-;-;37
"330412 Quatis";-;2;3;-;1;-;-;-;-;-;-;-;6
"330414 Queimados";-;1;-;-;1;-;3;1;-;-;-;-;6
"330415 Quissamã";-;-;-;-;-;-;-;-;-;-;1;1;2
"330420 Resende";-;2;8;10;4;23;13;17;10;1;1;11;100
"330430 Rio Bonito";1;-;1;1;-;-;-;-;-;-;-;-;3
"330440 Rio Claro";-;-;-;1;-;-;-;-;-;-;-;-;1
"330452 Rio das Ostras";4;3;4;1;2;1;3;6;3;-;4;3;34
"330455 Rio de Janeiro";32;61;101;155;140;109;77;38;30;20;40;43;846
"330470 Santo Antônio de Pádua";-;-;-;-;-;-;-;2;-;-;2;11;15
"330480 São Fidélis";-;-;-;-;-;1;-;1;-;-;-;-;2
"330490 São Gonçalo";2;-;1;1;1;3;3;7;3;1;-;-;22
"330510 São João de Meriti";-;-;-;-;-;-;1;-;-;-;-;-;1
"330513 São José de Ubá";-;-;-;-;2;-;-;-;-;2;-;-;4
"330515 São José do Vale do Rio Preto";-;-;-;1;-;-;-;-;-;-;-;-;1
"330520 São Pedro da Aldeia";4;7;7;6;7;22;36;11;-;-;-;-;100
"330540 Sapucaia";-;-;3;11;14;18;1;-;-;-;-;-;47
"330550 Saquarema";5;-;7;2;10;-;-;1;2;1;-;-;28
"330555 Seropédica";-;-;-;-;-;-;-;-;1;-;1;1;3
"330580 Teresópolis";-;-;-;-;1;-;1;-;-;-;1;-;3
"330600 Três Rios";-;-;-;-;-;-;-;1;-;-;-;-;1
"330610 Valença";-;-;2;3;3;1;-;-;-;-;-;-;9
"330620 Vassouras";-;-;-;2;-;1;2;-;-;-;-;1;6
"330630 Volta Redonda";2;7;37;37;2;1;-;1;-;-;-;-;87
"350010 Adamantina";-;-;1;5;-;3;1;-;-;-;-;2;12
"350020 Adolfo";1;-;1;2;2;12;5;1;-;-;6;60;90
"350030 Aguaí";4;8;6;4;-;-;-;-;-;-;-;1;23
"350040 Águas da Prata";-;-;1;-;-;-;-;-;-;-;-;-;1
"350050 Águas de Lindóia";-;-;2;2;1;-;-;-;-;-;-;-;5
"350055 Águas de Santa Bárbara";1;-;1;5;19;5;3;-;-;-;-;-;34
"350060 Águas de São Pedro";-;1;4;4;-;1;-;-;-;-;-;-;10
"350070 Agudos";7;2;1;1;2;-;3;-;-;1;3;1;21
"350075 Alambari";-;-;31;66;16;-;-;-;-;-;-;-;113
"350080 Alfredo Marcondes";-;-;1;2;5;-;1;-;-;-;-;-;9
"350090 Altair";-;-;10;16;5;-;-;-;-;-;-;-;31
"350100 Altinópolis";-;1;2;1;3;-;-;-;-;-;-;-;7
"350110 Alto Alegre";3;-;1;-;7;9;5;3;6;10;33;134;211
"350115 Alumínio";-;-;2;4;5;-;-;-;-;-;-;-;11
"350120 Álvares Florence";-;-;6;12;16;6;3;1;-;2;3;9;58
"350130 Álvares Machado";2;1;-;3;10;1;-;-;1;-;-;-;18
"350140 Álvaro de Carvalho";-;2;14;57;29;14;2;-;-;-;-;-;118
"350150 Alvinlândia";1;-;3;8;-;-;-;-;1;-;-;-;13
"350160 Americana";16;66;73;169;116;24;3;-;6;6;11;138;628
"350170 Américo Brasiliense";3;3;7;-;4;4;1;-;-;1;1;2;26
"350180 Américo de Campos";-;1;1;1;-;-;3;-;-;-;-;1;7
"350190 Amparo";2;1;4;2;3;3;-;-;1;-;1;3;20
"350200 Analândia";2;1;2;-;2;-;-;-;-;-;-;-;7
"350210 Andradina";63;244;623;831;393;125;54;-;1;3;27;24;2388
"350220 Angatuba";-;1;5;24;14;2;-;-;1;-;-;-;47
"350230 Anhembi";-;-;-;11;5;-;-;-;-;-;1;-;17
"350240 Anhumas";1;-;-;1;2;-;-;-;-;1;-;-;5
"350250 Aparecida";1;1;1;-;-;2;1;-;2;2;-;3;13
"350260 Aparecida d'Oeste";-;-;-;2;-;5;2;-;-;-;-;-;9
"350270 Apiaí";-;1;-;1;-;-;-;-;-;-;-;-;2
"350275 Araçariguama";1;-;-;-;-;-;-;-;-;-;-;-;1
"350280 Araçatuba";34;100;154;299;426;223;56;31;18;19;23;17;1400
"350290 Araçoiaba da Serra";1;3;6;37;13;-;-;-;-;-;-;2;62
"350320 Araraquara";13;14;52;96;65;42;17;5;6;8;13;54;385
"350330 Araras";3;11;24;69;60;28;4;-;2;2;2;10;215
"350335 Arco-Íris";-;1;8;1;9;8;1;-;-;-;-;-;28
"350340 Arealva";1;-;-;-;-;-;-;-;-;-;-;-;1
"350360 Areiópolis";-;1;-;-;-;-;-;-;-;-;-;-;1
"350370 Ariranha";1;2;-;-;1;-;1;1;-;1;-;-;7
"350380 Artur Nogueira";4;7;10;5;11;1;-;-;1;-;-;-;39
"350390 Arujá";4;2;4;38;27;18;11;1;1;-;-;3;109
"350395 Aspásia";-;-;3;5;3;1;-;-;-;-;-;1;13
"350400 Assis";12;35;131;232;185;39;17;8;5;5;11;19;699
"350410 Atibaia";14;7;4;16;21;15;7;7;12;5;4;3;115
"350420 Auriflama";34;117;172;145;72;12;2;1;1;-;-;1;557
"350430 Avaí";2;-;-;-;1;-;-;-;-;-;3;4;10
"350440 Avanhandava";-;-;-;-;4;1;-;-;2;9;1;2;19
"350450 Avaré";-;-;3;15;10;4;-;-;1;3;8;3;47
"350460 Bady Bassitt";7;33;153;137;79;24;1;-;-;10;14;19;477
"350470 Balbinos";-;1;-;1;-;-;-;-;-;-;-;-;2
"350480 Bálsamo";-;-;3;9;29;6;5;-;1;-;1;-;54
"350490 Bananal";1;-;4;-;-;-;1;-;-;-;-;-;6
"350500 Barão de Antonina";-;-;-;-;5;-;-;-;-;-;-;-;5
"350510 Barbosa";20;59;74;33;15;14;5;-;-;4;2;2;228
"350520 Bariri";-;-;1;1;1;-;-;-;-;-;-;-;3
"350530 Barra Bonita";-;2;3;4;6;1;-;-;-;-;-;-;16
"350540 Barra do Turvo";-;-;-;4;4;-;-;-;-;-;-;-;8
"350550 Barretos";4;4;15;23;12;7;1;1;1;-;3;9;80
"350560 Barrinha";13;18;54;143;57;38;16;4;1;1;-;3;348
"350570 Barueri";2;4;9;39;22;8;2;2;1;2;1;1;93
"350580 Bastos";3;4;3;2;-;-;1;-;-;-;1;-;14
"350590 Batatais";-;1;-;-;-;-;-;-;-;-;-;1;2
"350600 Bauru";37;51;101;85;85;31;9;14;3;5;12;9;442
"350610 Bebedouro";1;1;2;1;1;-;1;-;-;1;-;-;8
"350620 Bento de Abreu";-;-;1;5;10;5;3;-;-;1;-;1;26
"350630 Bernardino de Campos";-;-;-;-;-;-;-;-;1;-;-;-;1
