"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"354930 São João do Pau d'Alho";-;-;-;4;14;1;-;-;-;-;-;2;21
"354940 São Joaquim da Barra";6;1;7;50;36;10;5;4;-;-;-;1;120
"354960 São José do Barreiro";-;-;-;-;-;4;8;1;1;-;-;-;14
"354970 São José do Rio Pardo";2;5;1;15;20;2;1;-;-;-;3;4;53
"354980 São José do Rio Preto";48;37;61;163;224;187;153;64;117;177;119;171;1521
"354990 São José dos Campos";41;39;98;270;278;144;52;32;36;36;43;20;1089
"354995 São Lourenço da Serra";1;2;-;1;6;1;-;-;-;-;-;-;11
"355000 São Luís do Paraitinga";-;-;3;13;3;4;-;-;-;-;-;-;23
"355010 São Manuel";-;-;-;-;3;1;-;-;-;-;1;-;5
"355020 São Miguel Arcanjo";-;-;1;1;-;-;1;-;1;-;-;-;4
"355030 São Paulo";193;713;4134;16114;11456;2703;864;455;263;171;144;173;37383
"355040 São Pedro";-;2;19;432;424;175;36;14;1;3;2;-;1108
"355050 São Pedro do Turvo";-;-;-;1;2;2;-;-;-;1;4;-;10
"355060 São Roque";1;2;22;41;30;7;3;-;1;1;-;1;109
"355070 São Sebastião";17;27;245;571;694;184;217;110;41;6;8;34;2154
"355080 São Sebastião da Grama";-;-;-;-;3;2;2;-;-;-;-;-;7
"355090 São Simão";1;-;-;-;2;-;-;-;-;-;-;-;3
"355100 São Vicente";5;6;4;27;71;51;13;3;2;3;1;8;194
"355110 Sarapuí";-;-;-;-;1;1;-;-;-;-;-;-;2
"355130 Sebastianópolis do Sul";1;-;-;1;1;3;2;-;1;-;-;-;9
"355140 Serra Azul";-;1;1;1;1;-;1;-;-;-;-;-;5
"355160 Serra Negra";1;-;-;13;13;1;-;-;1;2;-;-;31
"355150 Serrana";1;-;6;18;9;1;3;2;1;4;4;4;53
"355170 Sertãozinho";31;38;25;55;55;22;5;-;-;1;2;1;235
"355180 Sete Barras";-;1;-;2;-;-;5;-;-;-;-;-;8
"355190 Severínia";-;1;1;1;3;1;-;-;-;6;8;5;26
"355210 Socorro";1;1;-;4;1;-;-;-;1;-;-;1;9
"355220 Sorocaba";51;15;37;142;119;48;22;8;8;23;33;147;653
"355230 Sud Mennucci";-;-;-;5;5;8;1;-;-;-;-;1;20
"355240 Sumaré";94;292;628;989;474;124;54;12;12;21;48;76;2824
"355255 Suzanápolis";-;-;-;2;24;18;7;3;6;5;-;6;71
"355250 Suzano";-;-;2;10;12;4;1;-;-;-;-;2;31
"355260 Tabapuã";1;1;1;3;2;2;1;-;-;-;1;3;15
"355270 Tabatinga";-;-;-;-;3;1;-;2;1;-;-;-;7
"355280 Taboão da Serra";1;4;64;368;407;52;8;3;3;1;-;-;911
"355290 Taciba";-;-;-;-;2;-;-;-;-;-;-;-;2
"355300 Taguaí";1;-;-;-;-;-;-;-;-;-;-;-;1
"355310 Taiaçu";-;-;-;1;1;-;-;-;-;-;1;-;3
"355320 Taiúva";-;-;-;1;-;-;1;-;-;-;-;-;2
"355330 Tambaú";1;-;10;71;128;43;21;3;1;2;-;-;280
"355340 Tanabi";2;1;7;20;55;26;5;7;5;16;23;43;210
"355350 Tapiraí";-;1;1;-;-;-;-;-;-;-;-;-;2
"355360 Tapiratiba";-;-;-;2;-;2;1;-;1;-;-;-;6
"355370 Taquaritinga";8;34;14;15;31;6;2;-;-;-;-;-;110
"355380 Taquarituba";-;-;-;1;-;-;-;-;-;1;-;-;2
"355385 Taquarivaí";1;-;-;1;1;-;-;-;-;-;-;-;3
"355390 Tarabai";-;-;-;1;4;6;3;-;-;-;-;-;14
"355395 Tarumã";16;1;2;5;27;5;1;1;10;19;17;53;157
"355400 Tatuí";1;1;1;6;15;8;1;-;-;-;-;-;33
"355410 Taubaté";109;504;1591;3775;2762;1029;165;24;16;30;28;16;10049
"355430 Teodoro Sampaio";-;2;-;8;6;3;-;-;-;-;3;1;23
"355440 Terra Roxa";-;-;-;-;3;2;-;1;-;-;-;-;6
"355450 Tietê";-;-;2;7;11;-;1;-;1;1;-;-;23
"355470 Torrinha";-;-;-;13;8;-;-;-;-;-;-;-;21
"355475 Trabiju";-;14;13;4;-;-;-;-;-;-;-;27;58
"355480 Tremembé";12;52;192;272;161;46;14;-;-;2;-;1;752
"355490 Três Fronteiras";-;-;-;-;1;3;2;-;1;-;-;-;7
"355500 Tupã";13;16;26;293;350;101;23;2;7;-;2;1;834
"355510 Tupi Paulista";-;-;3;7;11;3;1;-;-;-;-;-;25
"355520 Turiúba";-;2;1;9;6;7;-;-;-;-;-;-;25
"355530 Turmalina";-;-;-;1;3;4;-;-;-;-;-;-;8
"355535 Ubarana";-;-;4;43;21;9;6;-;-;-;5;-;88
"355540 Ubatuba";7;35;132;496;251;239;47;8;2;1;9;12;1239
"355550 Ubirajara";-;-;-;-;1;-;-;-;-;-;-;3;4
"355560 Uchoa";-;-;-;1;9;8;1;-;-;1;1;2;23
"355580 Urânia";1;-;-;4;3;3;-;-;-;-;1;-;12
"355600 Urupês";-;-;1;-;2;2;-;-;1;-;1;-;7
"355610 Valentim Gentil";-;2;1;30;57;-;-;2;-;1;-;-;93
"355620 Valinhos";5;6;53;145;105;46;15;1;1;7;4;2;390
"355630 Valparaíso";-;-;2;12;19;8;-;-;-;-;-;-;41
"355635 Vargem";-;-;-;-;1;-;-;-;-;-;-;-;1
"355640 Vargem Grande do Sul";1;3;-;19;9;7;6;2;-;-;1;2;50
"355645 Vargem Grande Paulista";-;-;3;11;6;-;1;-;-;-;-;-;21
"355650 Várzea Paulista";-;1;12;91;93;16;4;1;1;-;1;-;220
"355660 Vera Cruz";-;1;1;3;-;1;2;-;3;-;-;3;14
"355670 Vinhedo";-;6;25;121;80;19;11;-;-;-;-;3;265
"355680 Viradouro";1;2;12;8;15;5;3;3;14;8;3;11;85
"355690 Vista Alegre do Alto";-;-;1;-;1;1;-;-;-;-;-;-;3
"355695 Vitória Brasil";-;-;1;2;-;-;-;-;-;3;-;1;7
"355700 Votorantim";1;2;1;10;11;5;2;1;-;-;1;-;34
"355710 Votuporanga";49;280;493;1072;642;177;20;22;6;7;19;18;2805
"355715 Zacarias";-;-;2;40;33;3;-;3;-;2;1;1;85
"410010 Abatiá";-;-;-;-;-;2;-;-;-;-;-;-;2
"410045 Altamira do Paraná";-;-;-;-;3;3;1;-;-;2;-;-;9
"410060 Alto Paraná";1;6;10;31;36;9;2;1;-;-;-;-;96
"410070 Alto Piquiri";-;-;-;1;-;-;-;-;3;-;-;-;4
"410050 Altônia";2;1;2;13;13;7;-;-;-;-;1;1;40
"410080 Alvorada do Sul";28;9;5;6;2;4;8;1;1;3;4;1;72
"410090 Amaporã";-;-;-;1;1;-;1;1;3;1;2;1;11
"410105 Anahy";-;1;-;-;1;-;-;-;-;-;-;-;2
"410110 Andirá";-;1;-;-;-;-;-;-;-;-;-;-;1
"410115 Ângulo";-;2;1;31;10;6;-;-;-;-;-;-;50
"410140 Apucarana";-;-;1;3;8;3;2;-;-;1;-;1;19
"410150 Arapongas";-;5;12;9;26;4;1;1;-;1;2;2;63
"410160 Arapoti";-;-;-;-;-;-;-;-;-;-;-;1;1
"410165 Arapuã";-;-;-;-;-;-;-;-;1;-;-;-;1
"410170 Araruna";-;-;-;3;1;1;-;-;-;-;-;-;5
"410180 Araucária";-;-;-;1;-;1;-;-;-;-;-;-;2
"410190 Assaí";3;7;9;8;5;5;1;4;3;3;3;1;52
"410200 Assis Chateaubriand";-;1;2;1;3;-;-;-;1;1;1;2;12
"410210 Astorga";-;5;32;101;63;10;3;-;-;1;-;-;215
"410220 Atalaia";-;-;-;5;1;-;-;-;-;-;-;-;6
"410240 Bandeirantes";-;-;1;3;2;-;-;-;-;1;-;-;7
"410250 Barbosa Ferraz";-;-;3;21;10;7;1;-;-;-;-;-;42
"410270 Barra do Jacaré";-;-;-;3;-;-;-;-;-;-;-;1;4
"410260 Barracão";-;-;-;1;-;-;-;-;-;-;-;-;1
"410280 Bela Vista do Paraíso";2;4;1;1;5;2;-;-;1;2;-;-;18
"410290 Bituruna";-;-;-;-;-;1;-;-;-;-;-;-;1
"410300 Boa Esperança";-;-;-;6;1;-;-;-;-;-;-;-;7
"410302 Boa Esperança do Iguaçu";-;1;-;-;-;-;-;-;-;-;-;-;1
"410305 Boa Vista da Aparecida";-;-;-;-;-;-;-;-;-;-;-;1;1
"410320 Bom Sucesso";-;-;-;1;-;-;-;-;-;-;-;-;1
"410330 Borrazópolis";-;-;-;1;-;-;-;-;-;-;-;-;1
"410337 Brasilândia do Sul";-;1;-;-;-;-;1;-;-;-;-;-;2
"410340 Cafeara";-;-;-;1;2;2;1;-;-;-;-;-;6
"410345 Cafelândia";1;-;-;2;5;-;-;-;-;-;-;-;8
"410360 Cambará";-;-;1;6;12;3;-;-;-;1;-;-;23
"410370 Cambé";8;36;97;307;219;22;5;8;8;5;7;10;732
"410380 Cambira";-;-;-;-;6;1;-;-;-;-;-;-;7
"410390 Campina da Lagoa";-;-;-;-;-;-;1;-;-;-;-;-;1
"410400 Campina Grande do Sul";-;-;-;-;-;-;-;-;-;1;-;-;1
"410420 Campo Largo";-;-;-;-;1;-;-;-;-;-;-;-;1
"410430 Campo Mourão";1;2;16;13;8;1;-;-;-;-;-;-;41
"410445 Cantagalo";-;-;-;-;-;-;-;-;1;-;-;-;1
"410465 Carambeí";-;-;-;-;-;1;-;-;-;-;-;-;1
"410480 Cascavel";22;20;15;20;26;24;9;3;8;20;22;25;214
"410510 Centenário do Sul";18;45;19;29;30;10;7;1;2;2;21;10;194
"410530 Céu Azul";1;-;-;-;-;-;-;-;-;-;1;-;2
"410550 Cianorte";5;33;95;165;170;42;16;4;1;1;1;10;543
"410560 Cidade Gaúcha";11;84;104;180;46;13;1;-;-;-;-;-;439
"410580 Colombo";-;-;-;-;-;-;3;1;-;-;-;-;4
"410590 Colorado";1;1;3;10;19;2;-;-;1;-;1;1;39
"410630 Corbélia";3;1;2;-;-;1;-;-;-;-;-;-;7
"410640 Cornélio Procópio";-;1;2;3;2;-;-;-;-;-;-;-;8
"410655 Corumbataí do Sul";-;-;1;6;3;1;-;-;-;-;-;-;11
"410660 Cruzeiro do Oeste";-;-;1;3;13;8;-;-;-;-;1;-;26
"410670 Cruzeiro do Sul";-;1;1;1;2;-;-;-;-;1;-;-;6
"410690 Curitiba";7;9;9;19;19;6;5;3;1;1;1;6;86
"410700 Curiúva";-;-;-;-;-;-;1;-;-;-;-;-;1
"410715 Diamante D'Oeste";1;-;-;-;-;-;-;-;-;-;-;-;1
"410710 Diamante do Norte";-;3;13;61;73;20;8;3;1;-;1;1;184
"410720 Dois Vizinhos";4;3;-;2;2;-;-;-;-;-;-;-;11
"410725 Douradina";1;1;1;6;16;1;1;-;-;-;-;-;27
"410730 Doutor Camargo";-;-;1;3;7;1;-;-;-;-;-;-;12
"410750 Engenheiro Beltrão";-;1;4;7;11;-;3;-;-;-;-;-;26
"410753 Entre Rios do Oeste";-;-;-;-;1;-;-;-;-;-;-;-;1
"410752 Esperança Nova";-;-;-;1;-;-;-;-;-;-;-;-;1
"410755 Farol";-;-;-;-;-;-;-;-;-;-;1;-;1
"410760 Faxinal";-;-;-;-;1;-;-;-;-;-;-;-;1
"410765 Fazenda Rio Grande";-;-;-;-;-;1;-;-;-;-;-;-;1
"410773 Fernandes Pinheiro";-;-;-;-;-;-;-;1;-;-;-;-;1
"410780 Floraí";-;-;4;1;2;2;1;-;1;-;-;-;11
"410790 Floresta";-;2;1;10;4;-;-;-;-;-;-;-;17
"410800 Florestópolis";3;6;3;16;35;15;7;2;-;2;-;1;90
"410810 Flórida";1;2;-;1;3;2;1;-;-;-;-;-;10
"410820 Formosa do Oeste";1;-;-;4;-;-;3;-;-;-;2;-;10
"410830 Foz do Iguaçu";67;40;39;51;71;34;18;22;33;34;28;45;482
"410832 Francisco Alves";-;-;3;2;28;15;11;6;-;-;-;-;65
"410840 Francisco Beltrão";2;2;3;1;-;-;-;-;-;2;-;-;10
"410855 Godoy Moreira";-;-;-;-;1;-;-;-;-;-;-;-;1
"410860 Goioerê";-;2;2;5;-;1;-;-;-;-;-;1;11
"410880 Guaíra";10;76;214;154;96;10;93;123;4;6;2;2;790
"410890 Guairaçá";-;1;-;1;-;-;-;-;-;-;-;-;2
"410910 Guaporema";1;-;5;19;7;-;-;-;-;-;-;-;32
"410920 Guaraci";1;-;10;12;10;2;1;-;2;2;-;1;41
"410930 Guaraniaçu";-;-;-;-;-;-;-;-;-;-;1;-;1
"410940 Guarapuava";-;1;-;-;-;-;-;-;-;-;-;-;1
"410975 Ibema";-;-;-;1;-;-;-;-;-;-;-;-;1
"410980 Ibiporã";11;38;51;214;163;10;5;3;7;1;1;5;509
"410990 Icaraíma";-;-;-;3;5;-;1;-;-;-;-;-;9
"411000 Iguaraçu";-;7;33;6;9;8;8;-;-;-;-;-;71
"411030 Inajá";-;-;2;-;2;3;1;-;-;-;-;-;8
"411040 Indianópolis";-;16;53;54;21;2;-;-;-;-;-;-;146
"411060 Iporã";-;-;1;58;103;21;6;1;3;12;8;5;218
"411065 Iracema do Oeste";-;-;1;-;-;-;-;-;-;-;-;-;1
"411070 Irati";-;-;-;-;-;-;-;1;-;-;-;-;1
"411080 Iretama";-;1;1;2;4;-;-;-;-;-;-;-;8
"411090 Itaguajé";1;-;-;-;-;-;-;-;-;-;-;-;1
"411095 Itaipulândia";-;-;1;-;4;-;-;-;-;-;-;-;5
"411100 Itambaracá";-;-;-;-;1;-;-;-;-;-;-;-;1
"411110 Itambé";1;-;-;2;-;-;-;-;-;-;-;-;3
"411130 Itaúna do Sul";11;18;28;16;22;13;6;5;12;78;19;3;231
"411150 Ivaiporã";1;-;3;2;1;-;-;-;-;-;1;-;8
"411155 Ivaté";1;-;-;-;-;-;-;-;-;-;-;-;1
"411160 Ivatuba";-;-;1;-;-;-;-;-;-;-;-;-;1
"411180 Jacarezinho";-;-;1;-;2;-;-;-;-;-;-;-;3
"411190 Jaguapitã";1;1;4;2;1;-;-;1;-;1;-;2;13
"411200 Jaguariaíva";-;-;-;-;1;-;-;-;-;-;-;-;1
"411210 Jandaia do Sul";4;-;5;40;25;5;1;-;1;1;1;3;86
"411220 Janiópolis";-;-;-;1;2;3;1;1;-;-;-;-;8
"411240 Japurá";-;-;1;4;2;-;-;-;-;-;-;-;7
"411250 Jardim Alegre";-;-;-;1;2;-;-;-;-;-;-;-;3
"411260 Jardim Olinda";-;-;-;-;1;-;-;-;-;-;-;-;1
"411270 Jataizinho";13;3;14;40;101;72;38;13;6;21;24;22;367
"411275 Jesuítas";-;1;-;2;-;1;-;-;-;-;-;-;4
"411295 Juranda";-;-;-;-;-;2;-;-;-;-;-;-;2
"411300 Jussara";-;2;6;3;3;-;1;-;1;-;-;-;16
"411310 Kaloré";-;-;-;-;3;-;-;-;-;-;-;-;3
"411320 Lapa";-;-;-;-;-;-;1;-;-;-;-;-;1
"411340 Leópolis";-;-;-;-;13;4;-;-;-;-;-;-;17
"411350 Loanda";12;33;40;154;99;23;5;1;14;8;8;11;408
"411360 Lobato";-;-;-;3;4;2;-;4;-;-;-;-;13
"411370 Londrina";40;95;149;584;607;86;46;23;16;24;26;28;1724
"411380 Lupionópolis";-;2;1;3;2;1;3;-;-;2;-;-;14
"411400 Mamborê";-;-;1;-;-;1;-;-;-;-;-;-;2
"411410 Mandaguaçu";1;1;4;25;59;21;3;1;-;2;-;1;118
"411420 Mandaguari";3;8;27;106;118;22;1;2;2;-;1;2;292
"411450 Manoel Ribas";-;-;1;-;-;-;-;-;-;-;-;-;1
"411460 Marechal Cândido Rondon";-;-;-;12;6;3;2;1;-;-;1;-;25
"411470 Maria Helena";-;-;1;-;2;-;-;-;-;-;-;-;3
"411480 Marialva";2;9;54;150;132;15;5;2;4;1;-;-;374
"411490 Marilândia do Sul";-;-;1;-;2;-;-;1;-;-;-;-;4
"411500 Marilena";335;306;124;93;26;-;5;-;2;3;1;4;899
"411510 Mariluz";3;3;4;3;-;-;-;-;-;1;-;-;14
"411520 Maringá";222;1029;1875;572;18;7;7;5;1;4;4;31;3775
"411535 Maripá";1;-;1;5;1;1;1;-;1;-;1;-;12
"411550 Marumbi";-;1;2;-;-;-;-;-;-;-;1;-;4
"411560 Matelândia";-;-;1;2;-;1;-;-;-;-;1;2;7
"411580 Medianeira";10;10;3;14;22;3;8;5;1;1;2;-;79
"411585 Mercedes";-;-;-;7;11;-;-;-;-;-;-;-;18
"411590 Mirador";-;-;-;6;-;1;1;-;-;1;-;-;9
"411600 Miraselva";1;1;-;4;2;4;1;2;-;1;-;1;17
"411605 Missal";-;3;76;123;57;7;-;1;-;1;-;-;268
"411610 Moreira Sales";-;-;2;50;40;4;6;-;-;-;-;-;102
"411630 Munhoz de Melo";-;-;-;-;32;14;3;-;-;-;-;-;49
"411640 Nossa Senhora das Graças";-;3;30;22;7;-;-;-;-;-;-;-;62
"411650 Nova Aliança do Ivaí";-;1;-;1;-;-;-;-;-;-;1;-;3
"411670 Nova Aurora";-;-;-;1;1;-;2;-;-;-;-;-;4
"411690 Nova Esperança";5;17;14;35;55;9;3;-;1;-;-;1;140
"411700 Nova Fátima";-;-;-;1;-;-;-;-;-;-;-;-;1
"411710 Nova Londrina";431;490;242;176;57;2;2;1;-;2;3;12;1418
"411720 Nova Olímpia";-;3;6;7;9;5;2;-;-;-;-;-;32
"411725 Nova Prata do Iguaçu";1;-;-;-;-;-;-;-;-;-;-;-;1
"411727 Nova Tebas";-;-;-;2;-;-;-;-;-;-;-;-;2
"411729 Novo Itacolomi";-;-;-;4;13;-;-;1;-;-;1;-;19
"411740 Ourizona";-;-;1;27;42;5;1;-;-;-;-;-;76
"411750 Paiçandu";-;12;69;210;183;7;1;2;2;1;-;-;487
"411790 Palotina";3;7;11;54;28;3;1;-;1;-;-;-;108
"411800 Paraíso do Norte";-;-;2;-;-;-;-;-;-;1;2;-;5
"411810 Paranacity";-;-;8;24;32;5;4;1;1;-;1;-;76
"411820 Paranaguá";-;-;-;2;-;-;-;-;-;-;-;-;2
"411830 Paranapoema";-;-;-;-;-;-;4;16;19;3;-;-;42
"411840 Paranavaí";4;25;20;24;38;9;5;2;-;-;3;5;135
"411845 Pato Bragado";-;-;-;-;-;-;1;-;-;-;-;-;1
"411850 Pato Branco";-;-;3;2;1;-;-;-;-;-;-;-;6
"411880 Peabiru";-;-;-;-;-;1;-;1;-;-;2;-;4
"411885 Perobal";2;2;-;2;1;-;-;-;-;-;-;-;7
"411890 Pérola";-;1;-;7;4;3;3;1;1;-;-;-;20
"411900 Pérola d'Oeste";-;-;1;-;-;-;-;-;-;-;-;-;1
"411915 Pinhais";-;-;-;-;1;-;-;-;-;-;-;-;1
"411920 Pinhalão";-;-;-;-;-;1;-;-;-;1;-;-;2
"411960 Pitanga";-;-;-;-;-;-;-;-;1;-;-;-;1
"411965 Pitangueiras";6;-;5;15;5;3;1;-;-;2;5;1;43
"411970 Planaltina do Paraná";1;1;-;-;6;2;1;1;-;-;-;-;12
"411980 Planalto";-;-;-;1;-;-;-;-;-;-;-;-;1
"411990 Ponta Grossa";-;-;-;1;1;-;-;-;-;-;-;1;3
"412000 Porecatu";2;2;8;4;6;10;5;2;-;-;1;-;40
"412020 Porto Rico";-;-;5;10;8;2;-;-;-;-;-;-;25
"412040 Presidente Castelo Branco";-;8;15;199;182;15;-;-;1;1;1;-;422
"412050 Primeiro de Maio";13;20;15;21;17;15;17;10;7;10;13;21;179
"412060 Prudentópolis";-;-;-;-;-;2;-;-;-;-;-;1;3
"412065 Quarto Centenário";-;-;2;-;1;-;-;-;-;-;1;2;6
"412070 Quatiguá";-;-;1;-;1;-;1;-;-;-;-;-;3
"412100 Querência do Norte";-;1;5;64;85;23;6;-;3;-;2;-;189
"412110 Quinta do Sol";-;-;1;1;1;3;-;1;-;-;-;-;7
"412130 Rancho Alegre";-;-;1;1;-;-;1;-;-;-;-;-;3
"412140 Realeza";-;-;1;1;-;-;-;-;-;-;1;-;3
"412170 Reserva";1;-;1;-;-;-;-;-;-;-;-;-;2
"412180 Ribeirão Claro";-;-;-;1;-;-;-;-;-;-;-;-;1
"412190 Ribeirão do Pinhal";-;-;-;-;1;-;-;-;-;-;-;-;1
"412210 Rio Bom";-;-;-;3;56;17;-;-;-;-;-;7;83
"412215 Rio Bonito do Iguaçu";-;-;-;1;-;-;-;-;-;-;-;-;1
"412217 Rio Branco do Ivaí";-;-;-;-;2;-;-;-;-;-;-;-;2
"412240 Rolândia";4;1;12;172;122;7;1;-;-;-;-;2;321
"412250 Roncador";1;-;-;-;1;-;-;-;-;-;-;-;2
"412260 Rondon";-;2;5;19;21;1;-;-;-;-;-;1;49
"412270 Sabáudia";-;-;-;1;1;-;-;-;-;-;-;-;2
"412290 Salto do Itararé";-;-;-;-;-;-;-;-;-;1;-;-;1
"412300 Salto do Lontra";-;-;-;1;-;-;-;-;-;-;-;-;1
"412330 Santa Cruz de Monte Castelo";2;-;2;9;15;5;-;-;1;-;-;-;34
"412340 Santa Fé";-;-;1;26;21;5;2;-;1;2;-;1;59
"412350 Santa Helena";1;1;2;3;-;-;1;-;-;-;-;-;8
"412360 Santa Inês";-;-;-;2;3;-;-;-;-;-;-;-;5
"412370 Santa Isabel do Ivaí";-;3;1;10;21;5;-;-;-;-;1;-;41
"412380 Santa Izabel do Oeste";1;-;-;-;-;-;-;-;-;-;-;-;1
"412382 Santa Lúcia";-;-;1;-;-;-;-;-;-;-;-;-;1
"412390 Santa Mariana";-;1;-;-;4;3;2;2;-;-;-;-;12
"412395 Santa Mônica";-;3;1;-;1;1;-;-;-;-;-;-;6
"412402 Santa Tereza do Oeste";-;-;1;11;2;-;-;-;-;-;-;-;14
"412405 Santa Terezinha de Itaipu";9;3;6;4;9;4;4;6;10;2;4;6;67
"412400 Santana do Itararé";-;-;-;-;-;-;-;-;1;-;-;-;1
"412410 Santo Antônio da Platina";1;4;4;70;144;29;6;1;-;1;2;2;264
"412420 Santo Antônio do Caiuá";1;-;3;15;16;1;-;-;-;-;-;2;38
"412450 Santo Inácio";-;-;-;6;6;-;-;-;-;-;-;-;12
"412460 São Carlos do Ivaí";1;2;-;-;2;2;1;-;-;-;-;-;8
"412490 São João do Caiuá";10;-;-;1;3;5;2;1;1;1;12;35;71
"412500 São João do Ivaí";-;-;1;3;1;1;-;-;-;-;-;-;6
"412530 São Jorge do Ivaí";-;-;2;12;14;2;1;-;-;-;-;-;31
"412535 São Jorge do Patrocínio";-;-;2;3;-;-;-;1;-;-;-;-;6
"412545 São José das Palmeiras";-;-;-;-;-;-;2;-;-;-;-;1;3
"412550 São José dos Pinhais";1;1;-;-;-;1;-;-;-;-;-;1;4
"412555 São Manoel do Paraná";1;-;-;1;-;-;-;-;-;-;1;-;3
"412570 São Miguel do Iguaçu";1;3;3;6;17;1;-;-;-;-;-;-;31
"412575 São Pedro do Iguaçu";-;-;-;-;-;-;-;-;-;-;-;1;1
"412580 São Pedro do Ivaí";-;-;2;5;1;-;-;-;-;-;-;-;8
"412590 São Pedro do Paraná";-;-;1;4;4;1;-;-;-;-;-;1;11
"412600 São Sebastião da Amoreira";-;-;-;1;1;-;-;-;-;-;-;-;2
"412610 São Tomé";-;-;2;5;8;3;-;-;1;-;-;-;19
"412625 Sarandi";56;166;616;1013;133;20;5;2;1;2;-;2;2016
"412635 Serranópolis do Iguaçu";-;-;-;2;3;1;-;-;-;-;-;-;6
"412640 Sertaneja";-;-;-;1;6;4;3;1;-;-;-;-;15
"412650 Sertanópolis";1;6;5;5;5;6;3;4;2;1;1;2;41
"412660 Siqueira Campos";-;-;-;1;-;1;1;2;-;-;-;1;6
"412667 Tamarana";2;-;2;1;-;2;5;4;3;3;9;13;44
"412670 Tamboara";2;11;70;86;53;9;3;2;-;1;1;1;239
"412680 Tapejara";-;-;-;1;2;-;-;-;-;-;-;1;4
"412690 Tapira";-;9;7;9;6;1;-;-;-;-;-;-;32
"412710 Telêmaco Borba";-;1;-;-;-;-;-;-;-;1;1;-;3
"412720 Terra Boa";-;-;10;71;76;11;1;-;-;-;-;1;170
"412730 Terra Rica";-;-;2;2;4;1;1;-;-;1;-;-;11
"412740 Terra Roxa";-;5;8;43;68;20;3;1;-;-;-;-;148
"412770 Toledo";2;3;1;12;6;-;1;-;1;2;1;3;32
"412780 Tomazina";-;-;-;-;1;-;-;-;-;-;-;-;1
"412785 Três Barras do Paraná";-;-;-;-;1;-;-;-;-;-;-;-;1
"412795 Tupãssi";-;1;-;-;-;-;-;-;-;-;-;-;1
"412800 Ubiratã";-;-;1;9;10;1;-;-;-;-;-;-;21
"412810 Umuarama";-;2;4;24;30;7;5;29;22;15;24;18;180
"412820 União da Vitória";-;-;-;-;2;-;-;-;-;-;-;-;2
"412830 Uniflor";-;-;-;1;1;-;-;-;-;-;-;-;2
"412840 Uraí";1;-;-;3;8;1;33;6;1;2;13;3;71
"412855 Vera Cruz do Oeste";-;-;1;1;-;1;-;1;-;-;2;-;6
"412880 Xambrê";1;-;1;1;1;-;-;-;1;1;-;-;6
"420127 Arabutã";-;-;-;-;-;-;-;1;-;-;-;-;1
"420140 Araranguá";-;-;-;-;-;-;-;-;-;-;-;1;1
"420205 Balneário Barra do Sul";-;-;-;1;-;-;-;-;-;-;-;-;1
"420200 Balneário Camboriú";2;2;1;3;2;-;2;-;-;4;2;2;20
"420240 Blumenau";2;-;-;-;-;-;-;-;-;-;-;-;2
"420245 Bombinhas";1;-;-;2;1;-;-;1;-;-;-;-;5
"420290 Brusque";-;-;-;-;-;-;-;-;-;1;-;-;1
"420320 Camboriú";-;-;-;-;2;-;-;-;-;-;-;-;2
"420390 Capinzal";-;-;-;-;-;-;-;-;-;1;-;-;1
"420410 Caxambu do Sul";-;-;-;-;-;-;-;-;-;-;-;1;1
"420420 Chapecó";-;-;-;-;1;2;-;-;-;-;1;-;4
"420460 Criciúma";-;-;-;-;1;-;-;-;-;1;-;-;2
"420540 Florianópolis";1;-;3;6;6;-;-;1;3;2;1;-;23
"420570 Garopaba";-;-;-;-;1;-;1;-;-;-;-;-;2
"420640 Guaraciaba";-;-;-;-;-;-;-;-;-;1;-;-;1
"420665 Guatambú";-;-;-;-;-;-;-;-;1;-;-;-;1
"420750 Indaial";-;-;-;-;-;-;-;-;-;2;-;-;2
"420820 Itajaí";-;-;1;2;-;1;1;1;-;2;-;2;10
"420830 Itapema";-;-;-;-;1;-;-;-;-;-;-;-;1
"420845 Itapoá";-;-;-;2;-;-;-;-;-;-;-;-;2
"420890 Jaraguá do Sul";-;-;2;1;1;1;-;-;3;-;-;-;8
"420900 Joaçaba";-;-;-;-;1;1;-;-;-;1;-;-;3
"420910 Joinville";1;-;-;3;2;3;1;-;-;-;-;1;11
"420930 Lages";-;1;-;-;-;-;-;-;-;-;-;-;1
"420985 Lindóia do Sul";-;-;-;-;-;-;-;-;-;1;1;-;2
"420990 Lontras";-;-;-;1;-;-;-;-;-;-;-;-;1
"421050 Maravilha";1;-;-;-;-;-;-;-;-;-;-;-;1
"421060 Massaranduba";-;-;-;-;-;1;-;1;-;-;-;-;2
"421100 Mondaí";-;-;-;-;-;-;-;-;-;-;1;-;1
"421120 Morro da Fumaça";-;-;-;-;1;-;-;-;-;-;-;-;1
"421130 Navegantes";2;-;-;-;-;-;-;-;-;-;1;-;3
"421220 Papanduva";-;-;-;-;-;-;-;-;-;-;1;-;1
"421225 Passo de Torres";-;-;-;-;-;-;-;-;-;-;1;-;1
"421250 Penha";-;-;1;-;-;-;-;-;-;-;-;-;1
"421260 Peritiba";-;-;-;1;-;-;-;-;-;-;-;-;1
"421320 Pomerode";1;-;-;-;-;1;-;-;-;-;-;-;2
