"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"315370 Quartel Geral";-;-;1;7;5;3;-;1;-;-;-;-;17
"315390 Raposos";-;-;1;2;2;-;-;-;-;1;-;-;6
"315400 Raul Soares";17;77;85;44;9;2;2;-;1;-;-;2;239
"315410 Recreio";-;-;1;1;3;1;-;-;-;-;1;-;7
"315430 Resplendor";-;5;20;82;30;17;8;15;17;37;63;145;439
"315445 Riachinho";3;3;4;21;24;17;14;1;2;2;2;-;93
"315450 Riacho dos Machados";-;-;-;4;1;-;-;-;-;-;-;-;5
"315460 Ribeirão das Neves";5;21;48;43;20;7;11;4;5;2;1;16;183
"315470 Ribeirão Vermelho";3;6;28;21;16;1;-;-;-;-;1;2;78
"315480 Rio Acima";1;1;1;1;3;2;1;1;-;-;-;-;11
"315490 Rio Casca";22;9;1;6;6;3;1;1;2;-;1;2;54
"315510 Rio do Prado";13;6;2;6;5;3;2;-;1;-;-;1;39
"315500 Rio Doce";1;-;-;-;-;-;-;-;-;-;-;-;1
"315530 Rio Manso";-;-;-;5;1;10;2;-;-;-;2;7;27
"315540 Rio Novo";-;4;7;7;3;-;1;-;-;-;1;1;24
"315550 Rio Paranaíba";1;2;1;19;7;3;1;-;-;-;2;-;36
"315560 Rio Pardo de Minas";1;-;-;-;4;-;-;-;-;-;1;1;7
"315570 Rio Piracicaba";-;-;-;-;-;-;-;-;-;-;-;2;2
"315580 Rio Pomba";14;21;37;44;16;7;5;-;1;2;1;4;152
"315590 Rio Preto";-;-;-;-;1;-;-;-;-;-;-;-;1
"315600 Rio Vermelho";1;-;-;-;-;-;-;-;-;-;-;1;2
"315610 Ritápolis";-;1;1;-;-;-;-;-;-;-;-;-;2
"315620 Rochedo de Minas";1;-;1;-;-;-;-;1;-;-;-;-;3
"315630 Rodeiro";186;50;-;-;2;-;-;1;-;-;1;4;244
"315640 Romaria";-;-;-;-;-;-;-;-;-;-;1;-;1
"315650 Rubelita";1;1;3;11;7;-;1;-;-;-;-;-;24
"315660 Rubim";46;73;28;2;9;3;-;-;-;-;-;-;161
"315670 Sabará";37;64;104;65;55;34;17;17;17;6;9;14;439
"315680 Sabinópolis";-;3;1;4;4;2;-;-;-;-;-;-;14
"315690 Sacramento";3;7;4;17;22;12;6;4;2;2;3;1;83
"315700 Salinas";45;109;73;205;129;32;6;2;-;1;-;2;604
"315710 Salto da Divisa";-;-;-;-;-;2;-;-;-;-;-;-;2
"315720 Santa Bárbara";1;-;3;7;7;1;1;1;1;2;-;-;24
"315725 Santa Bárbara do Leste";-;-;-;24;8;-;-;-;-;-;-;-;32
"315733 Santa Cruz de Minas";-;1;4;13;13;1;-;-;-;2;1;2;37
"315737 Santa Cruz de Salinas";-;1;2;10;3;-;-;-;-;-;-;-;16
"315740 Santa Cruz do Escalvado";-;1;-;1;-;-;-;-;-;-;-;-;2
"315750 Santa Efigênia de Minas";-;-;-;-;-;1;-;-;-;-;1;-;2
"315760 Santa Fé de Minas";-;-;5;20;-;-;1;2;-;-;-;-;28
"315765 Santa Helena de Minas";-;2;1;2;2;-;-;-;-;-;-;-;7
"315770 Santa Juliana";7;5;9;6;12;8;14;3;3;2;2;2;73
"315780 Santa Luzia";9;10;66;68;279;42;34;6;60;45;79;90;788
"315790 Santa Margarida";-;-;2;11;9;4;2;1;-;-;-;-;29
"315800 Santa Maria de Itabira";-;-;8;16;8;3;-;-;-;-;-;-;35
"315820 Santa Maria do Suaçuí";1;-;-;3;1;-;3;4;4;2;-;18;36
"315935 Santa Rita de Minas";-;-;-;2;1;3;-;-;-;-;-;-;6
"315960 Santa Rita do Sapucaí";-;1;2;1;2;-;-;-;-;-;-;-;6
"315980 Santa Vitória";9;8;10;25;19;7;3;5;1;3;4;12;106
"315830 Santana da Vargem";2;3;2;1;3;1;-;-;-;-;-;2;14
"315850 Santana de Pirapama";1;2;3;9;4;3;4;-;3;1;-;-;30
"315860 Santana do Deserto";-;9;3;-;-;-;-;-;-;-;-;-;12
"315880 Santana do Jacaré";2;8;10;21;29;7;-;-;-;-;-;-;77
"315890 Santana do Manhuaçu";-;-;3;5;3;-;-;-;-;-;-;-;11
"315895 Santana do Paraíso";5;7;16;27;19;25;11;8;4;-;1;8;131
"315900 Santana do Riacho";-;-;-;5;2;2;2;1;1;-;-;-;13
"315990 Santo Antônio do Amparo";-;-;-;3;2;-;-;-;-;-;-;-;5
"316010 Santo Antônio do Grama";-;38;72;-;-;-;-;-;-;-;-;-;110
"316020 Santo Antônio do Itambé";1;-;-;-;-;-;-;-;-;-;-;-;1
"316030 Santo Antônio do Jacinto";-;-;2;-;1;1;-;-;-;-;-;-;4
"316040 Santo Antônio do Monte";41;82;139;206;94;9;-;2;-;-;-;10;583
"316095 São Domingos das Dores";-;-;-;-;2;-;-;-;-;-;-;-;2
"316100 São Domingos do Prata";2;6;8;1;1;1;3;1;1;-;2;-;26
"316105 São Félix de Minas";-;-;-;-;1;-;-;-;-;-;-;-;1
"316110 São Francisco";2;3;21;7;4;6;5;-;1;2;-;-;51
"316130 São Francisco de Sales";-;2;2;-;1;-;-;2;-;-;-;-;7
"316140 São Francisco do Glória";-;-;-;-;-;-;-;-;-;-;-;1;1
"316150 São Geraldo";-;4;-;3;1;4;-;-;-;-;-;-;12
"316160 São Geraldo da Piedade";-;-;7;57;22;6;3;-;-;-;-;-;95
"316165 São Geraldo do Baixio";24;1;2;1;-;-;-;-;-;-;-;11;39
"316170 São Gonçalo do Abaeté";4;-;2;4;6;-;1;-;-;-;-;-;17
"316180 São Gonçalo do Pará";2;1;6;1;1;2;-;-;-;-;-;2;15
"316190 São Gonçalo do Rio Abaixo";3;4;9;9;4;2;2;-;2;1;-;2;38
"312550 São Gonçalo do Rio Preto";1;2;3;5;-;-;-;-;1;-;-;-;12
"316200 São Gonçalo do Sapucaí";-;2;3;7;16;4;4;-;-;-;1;-;37
"316210 São Gotardo";-;11;51;17;8;6;5;3;1;2;1;2;107
"316220 São João Batista do Glória";-;2;18;23;7;5;2;-;-;-;-;-;57
"316240 São João da Ponte";3;3;7;4;3;4;1;2;1;1;-;2;31
"316245 São João das Missões";1;-;-;-;-;-;-;-;-;-;-;-;1
"316250 São João del Rei";3;8;20;14;11;4;5;-;-;1;6;4;76
"316257 São João do Manteninha";-;-;29;18;8;9;4;1;-;-;-;2;71
"316260 São João do Oriente";-;-;11;10;1;-;-;-;1;-;-;-;23
"316265 São João do Pacuí";-;-;-;-;2;2;4;-;-;-;-;-;8
"316270 São João do Paraíso";-;-;1;1;-;-;-;-;-;-;1;-;3
"316280 São João Evangelista";-;-;2;3;-;-;-;-;-;-;-;-;5
"316290 São João Nepomuceno";4;6;10;14;7;2;1;-;1;1;1;3;50
"316292 São Joaquim de Bicas";10;19;13;6;5;7;2;2;1;3;4;3;75
"316294 São José da Barra";-;2;-;1;1;-;-;-;1;-;-;-;5
"316295 São José da Lapa";16;28;49;26;21;18;6;3;1;1;7;5;181
"316300 São José da Safira";26;25;9;1;-;-;-;-;-;-;-;1;62
"316310 São José da Varginha";81;105;13;-;-;-;-;-;-;-;-;2;201
"316320 São José do Alegre";-;-;1;-;1;-;-;-;-;-;-;-;2
"316330 São José do Divino";-;-;1;20;9;-;-;-;-;-;-;-;30
"316340 São José do Goiabal";1;43;69;11;2;-;1;-;-;1;7;9;144
"316350 São José do Jacuri";-;-;-;4;-;1;-;-;-;-;-;-;5
"316360 São José do Mantimento";1;-;3;1;3;-;-;-;-;-;-;-;8
"316370 São Lourenço";4;18;21;54;41;7;1;-;-;-;-;-;146
"316390 São Pedro da União";1;-;-;-;1;-;-;-;-;-;-;-;2
"316400 São Pedro dos Ferros";190;84;2;1;2;-;1;-;-;-;-;3;283
"316420 São Romão";1;1;-;-;-;-;-;-;-;-;-;-;2
"316450 São Sebastião do Maranhão";-;1;-;-;-;-;-;-;-;-;-;-;1
"316460 São Sebastião do Oeste";2;4;9;33;20;18;8;-;-;-;1;-;95
"316470 São Sebastião do Paraíso";7;8;28;78;50;12;7;3;6;11;9;15;234
"316490 São Sebastião do Rio Verde";-;-;1;1;-;-;-;-;-;-;-;-;2
"316500 São Tiago";5;3;3;1;-;1;-;-;-;-;-;-;13
"316510 São Tomás de Aquino";-;1;12;4;2;-;-;2;3;1;-;-;25
"316530 São Vicente de Minas";-;-;-;-;-;-;-;-;-;-;1;-;1
"316540 Sapucaí-Mirim";-;-;1;1;-;-;-;-;-;-;-;-;2
"316550 Sardoá";2;-;1;-;-;-;-;-;-;-;-;-;3
"316553 Sarzedo";1;-;7;8;10;4;1;-;-;-;-;-;31
"316556 Sem-Peixe";-;-;-;-;-;-;-;-;1;-;-;-;1
"316570 Senador Firmino";2;3;3;6;1;1;-;-;-;1;-;-;17
"316590 Senador Modestino Gonçalves";-;-;2;15;11;3;-;-;-;-;-;-;31
"316630 Sericita";-;-;-;-;-;-;1;-;-;-;-;-;1
"316680 Serra do Salitre";-;3;3;13;8;4;6;-;-;-;-;3;40
"316670 Serra dos Aimorés";1;4;2;23;13;7;1;-;-;-;2;-;53
"316690 Serrania";-;-;-;1;2;-;-;-;-;-;-;-;3
"316695 Serranópolis de Minas";-;-;1;-;-;-;-;-;-;-;-;-;1
"316710 Serro";-;-;2;12;10;10;5;3;1;-;-;1;44
"316720 Sete Lagoas";79;248;311;366;196;31;10;4;3;5;4;10;1267
"316555 Setubinha";-;2;1;2;3;2;4;1;2;1;3;-;21
"316730 Silveirânia";1;2;2;4;-;-;-;-;-;-;-;-;9
"316760 Simonésia";-;-;-;4;-;1;-;-;-;-;-;-;5
"316770 Sobrália";1;-;-;1;-;-;-;-;-;-;-;-;2
"316780 Soledade de Minas";-;-;-;8;10;1;-;-;-;-;-;-;19
"316790 Tabuleiro";-;-;-;2;-;-;-;-;-;-;-;6;8
"316800 Taiobeiras";11;6;7;5;3;2;-;1;3;3;-;2;43
"316805 Taparuba";9;26;17;8;2;-;-;-;-;-;1;1;64
"316820 Tapiraí";-;-;-;1;-;-;-;-;-;-;-;-;1
"316830 Taquaraçu de Minas";-;-;3;2;-;-;-;-;1;-;-;-;6
"316840 Tarumirim";-;1;-;8;24;4;-;-;1;-;-;-;38
"316850 Teixeiras";-;-;-;1;1;-;-;-;-;-;-;-;2
"316860 Teófilo Otoni";38;172;393;599;483;125;29;6;4;7;5;6;1867
"316870 Timóteo";24;37;104;112;74;51;41;11;24;43;33;32;586
"316880 Tiradentes";-;2;2;-;-;-;-;-;-;-;-;-;4
"316890 Tiros";3;12;57;53;25;6;1;-;-;-;-;2;159
"316900 Tocantins";504;531;75;-;-;2;4;1;1;7;6;19;1150
"316930 Três Corações";-;-;11;33;17;1;2;-;-;1;-;-;65
"316935 Três Marias";4;8;41;3;5;10;9;5;1;3;4;-;93
"316940 Três Pontas";2;1;3;4;3;2;-;-;1;-;1;-;17
"316950 Tumiritinga";52;18;19;16;15;8;-;-;-;-;-;20;148
"316960 Tupaciguara";-;1;2;4;6;3;3;3;2;-;-;-;24
"316970 Turmalina";10;7;16;36;34;26;18;5;7;3;2;2;166
"316980 Turvolândia";-;-;-;-;1;-;-;-;-;-;-;-;1
"316990 Ubá";159;392;372;247;140;61;51;29;24;12;13;17;1517
"317000 Ubaí";-;3;5;1;1;-;-;-;-;-;-;-;10
"317005 Ubaporanga";-;-;31;71;45;1;1;-;2;-;-;-;151
"317010 Uberaba";63;90;92;108;84;184;179;164;191;126;62;124;1467
"317020 Uberlândia";274;340;362;167;156;191;130;77;74;102;61;75;2009
"317030 Umburatiba";-;1;-;-;9;2;-;-;-;-;-;-;12
"317040 Unaí";185;297;382;399;261;155;109;80;33;24;52;56;2033
"317043 União de Minas";1;-;-;6;20;7;-;2;-;-;-;-;36
"317047 Uruana de Minas";-;-;2;-;1;1;-;-;2;1;-;2;9
"317052 Urucuia";-;4;1;6;6;6;5;1;-;-;-;-;29
"317057 Vargem Alegre";-;2;7;33;42;18;7;-;-;1;-;-;110
"317065 Vargem Grande do Rio Pardo";-;-;-;-;-;1;-;-;-;-;-;-;1
"317070 Varginha";3;12;14;32;22;3;1;2;-;1;2;1;93
"317075 Varjão de Minas";-;-;4;4;24;9;1;2;-;-;-;-;44
"317080 Várzea da Palma";16;20;27;17;20;19;7;8;8;3;4;12;161
"317090 Varzelândia";-;3;1;-;-;-;1;-;-;-;-;-;5
"317100 Vazante";12;12;25;16;10;3;4;6;3;1;-;4;96
"317103 Verdelândia";-;-;-;-;1;-;-;-;-;-;-;-;1
"317110 Veríssimo";6;1;5;2;1;1;-;-;-;-;-;-;16
"317120 Vespasiano";1;2;5;4;4;-;1;-;1;1;1;-;20
"317130 Viçosa";3;2;4;6;2;-;1;2;-;1;1;2;24
"317160 Virgem da Lapa";-;2;15;22;46;21;14;5;3;2;-;-;130
"317170 Virgínia";-;-;-;7;-;-;-;-;-;-;-;-;7
"317180 Virginópolis";-;-;2;-;-;-;-;-;-;1;1;-;4
"317190 Virgolândia";-;2;21;13;14;5;-;-;-;-;-;-;55
"317200 Visconde do Rio Branco";14;22;27;65;24;5;2;-;6;-;-;1;166
"320020 Alegre";7;-;-;-;-;-;-;-;-;-;-;1;8
"320040 Anchieta";-;-;-;-;-;-;-;-;-;-;-;1;1
"320090 Barra de São Francisco";-;-;-;-;-;-;-;-;-;-;-;2;2
"320120 Cachoeiro de Itapemirim";-;-;-;-;-;-;-;-;-;-;-;7;7
"320130 Cariacica";-;-;-;-;-;-;-;-;-;-;-;4;4
"320150 Colatina";8;-;-;-;-;-;-;-;-;-;-;1;9
"320220 Fundão";1;1;-;-;-;-;-;-;-;-;-;-;2
"320240 Guarapari";16;-;-;-;-;-;-;-;-;-;-;-;16
"320280 Itapemirim";6;-;-;-;-;-;-;-;-;-;-;-;6
"320320 Linhares";23;-;-;-;-;-;-;-;-;-;-;38;61
"320405 Pedro Canário";-;-;-;-;-;-;-;-;-;-;-;2;2
"320470 São Gabriel da Palha";-;-;-;-;-;-;-;-;-;-;-;1;1
"320500 Serra";38;-;-;-;-;-;-;-;-;-;-;33;71
"320515 Vila Pavão";2;-;-;-;-;-;-;-;-;-;-;-;2
"320530 Vitória";2487;2468;2169;67;-;-;-;-;-;-;-;179;7370
"330010 Angra dos Reis";19;38;21;22;21;7;8;2;4;1;9;3;155
"330015 Aperibé";58;1;2;-;-;-;1;-;-;-;-;-;62
"330020 Araruama";6;3;1;4;1;2;1;1;-;1;3;1;24
"330022 Areal";2;2;-;-;-;-;-;-;-;-;-;-;4
"330023 Armação dos Búzios";-;-;-;-;-;-;-;-;1;-;-;-;1
"330025 Arraial do Cabo";-;-;-;1;-;-;-;-;-;2;-;-;3
"330030 Barra do Piraí";2;3;2;1;1;1;3;-;-;1;3;-;17
"330040 Barra Mansa";3;4;4;5;3;2;2;1;-;3;-;2;29
"330045 Belford Roxo";8;7;7;2;-;-;-;-;9;-;2;-;35
"330060 Bom Jesus do Itabapoana";14;5;2;-;-;-;-;-;-;-;-;-;21
"330070 Cabo Frio";6;4;15;24;10;4;4;2;4;2;-;2;77
"330080 Cachoeiras de Macacu";-;-;-;3;-;-;-;-;-;-;-;-;3
"330090 Cambuci";1;2;-;-;-;-;-;-;-;-;-;-;3
"330100 Campos dos Goytacazes";3;1;-;1;-;2;-;-;1;-;-;-;8
"330110 Cantagalo";-;1;-;-;-;-;-;-;-;-;-;-;1
"330093 Carapebus";-;1;-;-;-;-;-;-;-;-;-;-;1
"330115 Cardoso Moreira";1;1;4;-;3;3;1;-;-;-;-;-;13
"330120 Carmo";1;1;-;-;-;-;-;-;-;-;-;-;2
"330130 Casimiro de Abreu";-;1;1;-;6;5;-;4;-;-;1;4;22
"330140 Conceição de Macabu";-;5;-;-;-;-;-;-;-;1;-;-;6
"330150 Cordeiro";1;1;3;-;-;1;-;-;-;-;-;-;6
"330160 Duas Barras";-;-;2;8;1;1;-;-;-;-;-;-;12
"330170 Duque de Caxias";19;9;3;1;1;2;1;5;4;1;2;3;51
"330180 Engenheiro Paulo de Frontin";-;3;5;2;2;1;2;1;-;-;-;-;16
"330187 Iguaba Grande";3;5;17;2;1;3;8;3;4;-;1;-;47
"330190 Itaboraí";113;69;60;15;2;4;-;-;4;4;6;13;290
"330200 Itaguaí";-;1;2;-;-;-;-;-;-;-;-;-;3
"330205 Italva";-;-;3;10;8;-;-;-;-;-;-;-;21
"330210 Itaocara";-;-;-;1;3;-;-;2;-;-;-;-;6
"330220 Itaperuna";3;2;5;1;8;3;4;5;8;5;4;12;60
"330225 Itatiaia";3;3;4;1;1;-;7;-;-;-;2;-;21
"330227 Japeri";-;-;-;1;-;-;-;-;-;-;-;-;1
"330240 Macaé";3;-;-;-;3;6;2;22;13;-;-;1;50
"330250 Magé";-;-;-;-;1;-;-;-;-;-;-;2;3
"330260 Mangaratiba";3;2;2;-;-;-;2;2;-;-;1;-;12
"330270 Maricá";11;15;4;2;-;1;2;-;3;7;5;5;55
"330285 Mesquita";-;-;1;-;2;1;-;-;1;-;-;-;5
"330290 Miguel Pereira";3;1;6;2;-;-;1;-;-;-;-;-;13
"330300 Miracema";1;4;-;1;-;-;-;1;-;-;-;1;8
"330310 Natividade";-;-;1;-;-;-;-;-;-;-;1;-;2
"330320 Nilópolis";1;4;-;-;-;-;1;-;-;-;-;-;6
"330330 Niterói";18;18;8;6;15;2;2;4;-;3;-;2;78
"330340 Nova Friburgo";5;3;3;2;-;-;-;-;1;-;1;-;15
"330350 Nova Iguaçu";-;1;4;-;-;-;-;2;1;1;2;-;11
"330370 Paraíba do Sul";-;1;-;1;1;-;-;-;-;-;-;-;3
"330380 Paraty";2;3;3;11;8;5;1;-;2;-;-;2;37
"330385 Paty do Alferes";6;9;19;19;6;4;2;-;-;1;-;-;66
"330390 Petrópolis";4;-;2;-;-;-;-;-;-;-;-;1;7
"330395 Pinheiral";16;48;35;25;8;-;-;-;-;-;-;-;132
"330400 Piraí";11;17;21;9;7;3;6;4;-;3;4;13;98
"330410 Porciúncula";4;2;2;1;1;-;-;-;-;-;3;-;13
"330411 Porto Real";-;-;5;3;-;1;-;3;2;1;-;2;17
"330412 Quatis";1;2;1;2;-;-;-;-;-;-;-;-;6
"330414 Queimados";-;-;-;-;1;-;-;1;-;-;-;-;2
"330420 Resende";2;14;18;12;12;3;2;1;3;-;2;8;77
"330430 Rio Bonito";-;-;1;-;-;-;-;-;2;-;-;-;3
"330440 Rio Claro";1;-;-;-;-;-;-;-;-;-;-;-;1
"330450 Rio das Flores";1;-;-;-;-;-;-;-;-;-;-;-;1
"330452 Rio das Ostras";-;4;8;4;6;2;6;5;1;5;1;3;45
"330455 Rio de Janeiro";331;227;175;90;53;48;61;37;30;51;59;58;1220
"330470 Santo Antônio de Pádua";21;18;-;-;-;-;-;-;-;-;-;-;39
"330480 São Fidélis";2;3;4;3;-;-;-;-;-;-;1;1;14
"330475 São Francisco de Itabapoana";175;91;38;7;-;-;-;-;-;-;-;-;311
"330490 São Gonçalo";17;2;4;1;-;-;-;-;1;-;1;6;32
"330510 São João de Meriti";-;-;3;1;-;-;4;-;1;-;1;1;11
"330515 São José do Vale do Rio Preto";-;-;1;1;-;-;-;-;-;-;-;-;2
"330520 São Pedro da Aldeia";-;5;10;12;10;2;-;-;-;-;-;1;40
"330540 Sapucaia";-;-;-;-;-;-;-;-;-;-;-;1;1
"330550 Saquarema";2;10;4;9;2;1;3;4;5;12;1;-;53
"330575 Tanguá";5;3;-;-;-;-;3;-;-;-;-;-;11
"330580 Teresópolis";5;6;3;-;1;-;1;-;-;-;-;-;16
"330600 Três Rios";-;1;1;-;-;-;-;-;1;-;1;-;4
"330610 Valença";-;3;3;10;6;2;2;1;1;-;-;-;28
"330615 Varre-Sai";1;3;-;4;-;-;-;-;-;-;-;-;8
"330620 Vassouras";39;214;156;39;12;9;5;3;2;1;-;-;480
"330630 Volta Redonda";35;98;143;107;65;22;-;-;1;2;3;7;483
"350010 Adamantina";131;306;303;203;68;25;11;1;8;1;1;1;1059
"350020 Adolfo";1;-;-;2;2;-;-;1;1;-;-;1;8
"350030 Aguaí";511;741;584;94;37;7;7;-;-;1;1;18;2001
"350040 Águas da Prata";1;5;8;9;2;2;-;-;-;-;-;-;27
"350050 Águas de Lindóia";1;2;1;1;-;-;-;-;-;-;-;-;5
"350055 Águas de Santa Bárbara";-;-;1;-;-;-;-;-;-;-;-;-;1
"350060 Águas de São Pedro";-;4;9;8;6;-;-;-;-;-;-;-;27
"350070 Agudos";2;1;1;3;3;2;5;3;-;-;1;7;28
"350080 Alfredo Marcondes";6;35;46;19;20;15;4;-;1;1;2;-;149
"350090 Altair";-;-;-;-;-;-;-;-;1;-;-;-;1
"350100 Altinópolis";1;9;10;1;4;-;-;-;1;-;-;-;26
"350110 Alto Alegre";-;7;13;6;4;-;1;-;-;-;-;-;31
"350115 Alumínio";-;1;3;1;-;-;-;-;-;-;-;-;5
"350120 Álvares Florence";20;24;8;8;8;-;-;-;-;-;-;-;68
"350130 Álvares Machado";10;37;64;80;64;11;5;-;-;-;3;2;276
"350140 Álvaro de Carvalho";-;2;3;1;-;7;-;-;-;-;-;1;14
"350150 Alvinlândia";1;10;5;5;4;-;-;-;-;-;-;1;26
"350160 Americana";88;109;240;208;155;187;92;24;22;19;12;15;1171
"350170 Américo Brasiliense";9;11;7;4;3;1;3;-;-;1;-;2;41
"350180 Américo de Campos";147;84;20;3;-;-;-;-;-;-;-;10;264
"350190 Amparo";5;7;8;29;21;10;5;-;3;4;-;3;95
"350200 Analândia";-;1;4;10;3;-;-;-;-;1;-;1;20
"350210 Andradina";89;190;247;194;129;91;55;53;58;20;20;44;1190
"350220 Angatuba";-;-;1;1;-;1;-;-;-;1;-;-;4
"350230 Anhembi";-;1;-;2;-;1;-;-;-;-;-;-;4
"350240 Anhumas";-;-;2;-;1;-;-;-;-;-;-;1;4
"350250 Aparecida";188;285;120;31;14;10;3;1;-;2;2;3;659
"350260 Aparecida d'Oeste";-;2;2;11;7;-;-;-;-;-;-;-;22
"350270 Apiaí";1;-;-;-;-;-;-;-;-;-;-;-;1
"350275 Araçariguama";-;-;-;1;-;-;-;-;-;-;-;-;1
"350280 Araçatuba";258;596;683;392;209;147;78;45;37;33;30;52;2560
"350290 Araçoiaba da Serra";1;4;3;1;1;-;-;-;-;-;1;1;12
"350300 Aramina";1;6;2;-;-;-;-;-;-;-;-;-;9
"350315 Arapeí";1;-;-;3;1;-;-;-;-;-;-;-;5
"350320 Araraquara";61;47;51;40;17;10;11;5;5;3;6;6;262
"350330 Araras";67;182;206;242;130;37;15;5;4;5;3;1;897
"350335 Arco-Íris";-;-;8;16;13;2;-;-;-;-;-;-;39
"350340 Arealva";1;1;4;-;-;-;1;-;-;-;-;-;7
"350350 Areias";-;-;4;10;8;-;-;-;-;-;-;-;22
"350360 Areiópolis";-;-;-;1;-;-;-;-;-;-;-;-;1
"350370 Ariranha";96;140;32;9;5;4;1;-;1;-;-;7;295
"350380 Artur Nogueira";5;3;27;32;21;6;6;2;-;2;3;2;109
"350390 Arujá";15;26;29;18;16;4;-;-;-;1;-;-;109
"350395 Aspásia";2;2;5;2;-;-;-;-;1;-;-;-;12
"350400 Assis";44;157;287;301;179;42;11;10;13;6;5;10;1065
"350410 Atibaia";26;32;27;28;15;26;16;13;8;3;4;5;203
"350420 Auriflama";11;26;27;22;17;26;9;9;4;7;4;10;172
"350430 Avaí";-;-;-;1;1;-;-;-;-;1;2;-;5
"350440 Avanhandava";-;5;19;19;3;-;1;-;-;3;2;-;52
"350450 Avaré";1;3;6;3;3;-;-;-;-;-;-;-;16
"350460 Bady Bassitt";8;16;29;16;13;8;2;1;1;-;-;-;94
"350480 Bálsamo";-;4;3;1;2;1;-;-;-;-;-;-;11
"350490 Bananal";-;-;-;1;-;1;-;1;-;-;-;-;3
"350500 Barão de Antonina";-;-;5;5;-;-;-;-;-;-;-;-;10
"350510 Barbosa";-;-;-;-;-;-;11;5;2;3;3;6;30
"350520 Bariri";2;10;3;37;23;7;9;2;1;1;-;1;96
"350530 Barra Bonita";5;4;3;-;-;-;1;-;-;1;-;-;14
"350540 Barra do Turvo";-;55;60;35;5;2;-;-;-;-;-;-;157
"350550 Barretos";16;16;13;9;3;9;2;1;2;2;-;1;74
"350560 Barrinha";45;109;228;140;67;11;11;3;3;3;1;3;624
"350570 Barueri";9;20;15;8;6;2;1;-;-;-;-;-;61
"350580 Bastos";106;444;146;32;2;5;3;1;2;5;2;3;751
"350590 Batatais";2;6;11;8;2;1;-;-;1;-;2;-;33
"350600 Bauru";149;202;162;55;49;46;42;29;42;33;20;34;863
"350610 Bebedouro";9;49;88;83;65;23;7;2;-;2;1;-;329
"350620 Bento de Abreu";2;16;8;6;8;1;-;-;-;1;-;-;42
"350630 Bernardino de Campos";1;2;-;3;1;2;2;1;-;-;-;-;12
"350635 Bertioga";5;9;11;8;17;2;3;-;2;2;2;1;62
"350640 Bilac";8;12;12;9;2;1;5;1;1;1;1;-;53
"350650 Birigui";59;154;198;90;52;31;17;15;5;8;8;10;647
"350660 Biritiba-Mirim";2;-;1;-;-;-;-;-;-;-;-;-;3
"350670 Boa Esperança do Sul";1;16;11;6;7;5;-;-;2;-;2;-;50
"350680 Bocaina";2;4;3;1;3;3;5;4;9;6;1;4;45
"350700 Boituva";6;17;18;19;11;-;1;-;1;-;-;3;76
"350710 Bom Jesus dos Perdões";-;-;-;2;-;-;-;-;-;-;-;-;2
"350720 Borá";1;2;11;4;-;-;-;-;-;-;-;-;18
"350730 Boracéia";-;1;2;-;-;-;-;-;-;-;-;-;3
"350740 Borborema";18;35;31;23;20;6;-;2;-;1;1;-;137
"350745 Borebi";-;-;-;1;-;2;-;1;-;-;-;1;5
"350750 Botucatu";6;17;8;8;2;1;2;-;-;-;1;1;46
"350760 Bragança Paulista";12;10;24;64;62;25;6;4;-;1;1;4;213
"350770 Braúna";-;8;9;16;18;10;2;-;-;-;1;-;64
"350775 Brejo Alegre";1;6;11;12;4;1;-;-;-;-;-;-;35
"350780 Brodowski";4;14;20;20;6;2;-;-;-;-;-;-;66
"350790 Brotas";21;77;109;43;14;-;-;-;-;-;-;-;264
"350800 Buri";-;1;-;-;-;-;-;-;-;-;-;-;1
"350810 Buritama";53;95;173;100;52;20;14;21;7;-;1;3;539
"350820 Buritizal";7;8;2;-;-;-;-;-;1;-;-;-;18
"350830 Cabrália Paulista";1;-;-;-;-;-;-;-;-;-;-;-;1
"350840 Cabreúva";6;3;5;9;10;12;-;-;-;-;2;-;47
"350850 Caçapava";4;14;26;27;30;6;4;3;1;-;1;1;117
"350860 Cachoeira Paulista";49;143;192;91;33;8;-;-;-;1;-;-;517
"350870 Caconde";1;3;1;7;5;3;-;-;-;-;-;1;21
"350880 Cafelândia";-;5;9;10;8;2;-;2;-;2;5;17;60
"350890 Caiabu";4;2;8;-;-;-;1;-;-;-;-;-;15
"350900 Caieiras";2;8;7;5;2;-;-;-;-;-;-;-;24
"350910 Caiuá";137;29;2;6;-;1;-;-;-;-;-;17;192
"350920 Cajamar";1;9;3;1;4;6;1;1;1;-;-;-;27
"350925 Cajati";66;903;254;87;33;-;-;-;-;-;-;3;1346
"350930 Cajobi";-;5;15;5;10;2;2;-;-;-;-;-;39
"350940 Cajuru";-;10;27;26;18;-;-;-;-;-;-;-;81
"350945 Campina do Monte Alegre";-;-;-;5;2;-;-;-;-;-;-;-;7
"350950 Campinas";263;593;1143;997;697;408;96;29;28;31;20;51;4356
"350960 Campo Limpo Paulista";3;5;4;-;-;1;-;-;-;-;-;-;13
"350970 Campos do Jordão";-;-;2;-;-;-;-;-;-;-;-;2;4
"350980 Campos Novos Paulista";1;1;17;21;10;1;1;2;-;-;-;-;54
